0.1	0.348837	2.05282
0.1	0.360465	2.05867
0.1	0.372093	2.03561
0.1	0.383721	2.56397
0.1	0.395349	2.32466
0.1	0.406977	2.38388
0.1	0.418605	2.62443
0.1	0.430233	2.31497
0.1	0.44186	2.56549
0.1	0.453488	2.66694
0.1	0.465116	2.3552
0.1	0.476744	2.5689
0.1	0.488372	2.63175
0.1	0.5	2.41916
0.1	0.511628	2.63175
0.1	0.523256	2.5689
0.1	0.534884	2.3552
0.1	0.546512	2.66694
0.1	0.55814	2.56549
0.1	0.569767	2.31497
0.1	0.581395	2.62443
0.1	0.593023	2.38388
0.1	0.604651	2.32466
0.1	0.616279	2.56397
0.1	0.627907	2.03561
0.1	0.639535	2.05867
0.1	0.651163	2.05282
0.1	0.662791	1.28723
0.1	0.674419	1.24185
0.1	0.686047	0.905634
0.1	0.697674	0.621674
0.1	0.709302	0.800678
0.1	0.72093	0.546772
0.1	0.732558	0.377381
0.1	0.744186	0.689183
0.1	0.755814	0.382677
0.1	0.767442	0.360032
0.1	0.77907	0.535028
0.1	0.790698	0.216905
0.1	0.802326	0.377763
0.1	0.813953	0.46971
0.1	0.825581	0.197345
0.1	0.837209	0.316777
0.1	0.848837	0.453696
0.1	0.860465	0.084581
0.1	0.872093	0.350291
0.1	0.883721	0.307964
0.1	0.895349	0.0202169
0.1	0.906977	0.435865
0.1	0.918605	0.29211
0.1	0.930233	-0.0321891
0.1	0.94186	0.476954
0.1	0.953488	-0.0687712
0.1	0.965116	0.0243505
0.1	0.976744	0.129934
0.1	0.988372	0.457729
0.1	1	4.24896e-322
0.15	0	4.94066e-324
0.15	0.0116279	1.18544
0.15	0.0232558	1.23577
0.15	0.0348837	1.43308
0.15	0.0465116	1.43252
0.15	0.0581395	1.20956
0.15	0.0697674	1.52656
0.15	0.0813953	1.00779
0.15	0.0930233	1.34525
0.15	0.104651	1.03414
0.15	0.116279	0.669139
0.15	0.127907	1.02329
0.15	0.139535	0.515116
0.15	0.151163	0.729568
0.15	0.162791	0.74016
0.15	0.174419	0.491983
0.15	0.186047	0.70137
0.15	0.197674	0.646055
0.15	0.209302	0.416658
0.15	0.22093	0.649034
0.15	0.232558	0.575147
0.15	0.244186	0.529559
0.15	0.255814	0.743928
0.15	0.267442	0.549903
0.15	0.27907	0.572265
0.15	0.290698	0.783041
0.15	0.302326	0.673476
0.15	0.313953	0.787999
0.15	0.325581	1.02012
0.15	0.337209	0.933587
0.15	0.348837	1.26197
0.15	0.360465	1.57818
0.15	0.372093	1.49913
0.15	0.383721	1.98554
0.15	0.395349	1.98102
0.15	0.406977	1.95563
0.15	0.418605	2.20507
0.15	0.430233	2.00549
0.15	0.44186	2.16185
0.15	0.453488	2.26545
0.15	0.465116	2.06952
0.15	0.476744	2.18214
0.15	0.488372	2.2844
0.15	0.5	2.08905
0.15	0.511628	2.2844
0.15	0.523256	2.18214
0.15	0.534884	2.06952
0.15	0.546512	2.26545
0.15	0.55814	2.16185
0.15	0.569767	2.00549
0.15	0.581395	2.20507
0.15	0.593023	1.95563
0.15	0.604651	1.98102
0.15	0.616279	1.98554
0.15	0.627907	1.49913
0.15	0.639535	1.57818
0.15	0.651163	1.26197
0.15	0.662791	0.933587
0.15	0.674419	1.02012
0.15	0.686047	0.787999
0.15	0.697674	0.673476
0.15	0.709302	0.783041
0.15	0.72093	0.572265
0.15	0.732558	0.549903
0.15	0.744186	0.743928
0.15	0.755814	0.529559
0.15	0.767442	0.575147
0.15	0.77907	0.649034
0.15	0.790698	0.416658
0.15	0.802326	0.646055
0.15	0.813953	0.70137
0.15	0.825581	0.491983
0.15	0.837209	0.74016
0.15	0.848837	0.729568
0.15	0.860465	0.515116
0.15	0.872093	1.02329
0.15	0.883721	0.669139
0.15	0.895349	1.03414
0.15	0.906977	1.34525
0.15	0.918605	1.00779
0.15	0.930233	1.52656
0.15	0.94186	1.20956
0.15	0.953488	1.43252
0.15	0.965116	1.43308
0.15	0.976744	1.23577
0.15	0.988372	1.18544
0.15	1	4.24896e-322
0.2	0	4.94066e-324
0.2	0.0116279	1.2737
0.2	0.0232558	1.39908
0.2	0.0348837	1.62576
0.2	0.0465116	1.81238
0.2	0.0581395	1.54637
0.2	0.0697674	2.00164
0.2	0.0813953	1.79301
0.2	0.0930233	1.74377
0.2	0.104651	2.12321
0.2	0.116279	1.62314
0.2	0.127907	1.89085
0.2	0.139535	1.74057
0.2	0.151163	1.26053
0.2	0.162791	1.43519
0.2	0.174419	1.06519
0.2	0.186047	0.991973
0.2	0.197674	1.03841
0.2	0.209302	0.69659
0.2	0.22093	0.759263
0.2	0.232558	0.791894
0.2	0.244186	0.62259
0.2	0.255814	0.759662
0.2	0.267442	0.739254
0.2	0.27907	0.567092
0.2	0.290698	0.768553
0.2	0.302326	0.615779
0.2	0.313953	0.564386
0.2	0.325581	0.802695
0.2	0.337209	0.774787
0.2	0.348837	0.635105
0.2	0.360465	1.06061
0.2	0.372093	0.811658
0.2	0.383721	1.01223
0.2	0.395349	1.4653
0.2	0.406977	1.24165
0.2	0.418605	1.73696
0.2	0.430233	1.67032
0.2	0.44186	1.61005
0.2	0.453488	1.83929
0.2	0.465116	1.68506
0.2	0.476744	1.80061
0.2	0.488372	1.91377
0.2	0.5	1.72368
0.2	0.511628	1.91377
0.2	0.523256	1.80061
0.2	0.534884	1.68506
0.2	0.546512	1.83929
0.2	0.55814	1.61005
0.2	0.569767	1.67032
0.2	0.581395	1.73696
0.2	0.593023	1.24165
0.2	0.604651	1.4653
0.2	0.616279	1.01223
0.2	0.627907	0.811658
0.2	0.639535	1.06061
0.2	0.651163	0.635105
0.2	0.662791	0.774787
0.2	0.674419	0.802695
0.2	0.686047	0.564386
0.2	0.697674	0.615779
0.2	0.709302	0.768553
0.2	0.72093	0.567092
0.2	0.732558	0.739254
0.2	0.744186	0.759662
0.2	0.755814	0.62259
0.2	0.767442	0.791894
0.2	0.77907	0.759263
0.2	0.790698	0.69659
0.2	0.802326	1.03841
0.2	0.813953	0.991973
0.2	0.825581	1.06519
0.2	0.837209	1.43519
0.2	0.848837	1.26053
0.2	0.860465	1.74057
0.2	0.872093	1.89085
0.2	0.883721	1.62314
0.2	0.895349	2.12321
0.2	0.906977	1.74377
0.2	0.918605	1.79301
0.2	0.930233	2.00164
0.2	0.94186	1.54637
0.2	0.953488	1.81238
0.2	0.965116	1.62576
0.2	0.976744	1.39908
0.2	0.988372	1.2737
0.2	1	4.24896e-322
0.25	0	4.94066e-324
0.25	0.0116279	1.28893
0.25	0.0232558	1.47419
0.25	0.0348837	1.68073
0.25	0.0465116	1.94954
0.25	0.0581395	1.65031
0.25	0.0697674	2.19402
0.25	0.0813953	1.99798
0.25	0.0930233	1.94566
0.25	0.104651	2.38115
0.25	0.116279	2.01144
0.25	0.127907	2.2432
0.25	0.139535	2.32671
0.25	0.151163	1.94878
0.25	0.162791	2.10076
0.25	0.174419	2.07471
0.25	0.186047	1.53329
0.25	0.197674	1.4472
0.25	0.209302	1.08333
0.25	0.22093	0.865663
0.25	0.232558	1.03089
0.25	0.244186	0.701434
0.25	0.255814	0.729531
0.25	0.267442	0.820071
0.25	0.27907	0.622881
0.25	0.290698	0.632125
0.25	0.302326	0.622712
0.25	0.313953	0.458906
0.25	0.325581	0.64617
0.25	0.337209	0.651266
0.25	0.348837	0.389403
0.25	0.360465	0.631961
0.25	0.372093	0.647533
0.25	0.383721	0.362464
0.25	0.395349	0.790037
0.25	0.406977	0.465375
0.25	0.418605	0.770679
0.25	0.430233	1.14076
0.25	0.44186	0.792545
0.25	0.453488	1.29002
0.25	0.465116	1.19684
0.25	0.476744	1.46076
0.25	0.488372	1.61113
0.25	0.5	1.26923
0.25	0.511628	1.61113
0.25	0.523256	1.46076
0.25	0.534884	1.19684
0.25	0.546512	1.29002
0.25	0.55814	0.792545
0.25	0.569767	1.14076
0.25	0.581395	0.770679
0.25	0.593023	0.465375
0.25	0.604651	0.790037
0.25	0.616279	0.362464
0.25	0.627907	0.647533
0.25	0.639535	0.631961
0.25	0.651163	0.389403
0.25	0.662791	0.651266
0.25	0.674419	0.64617
0.25	0.686047	0.458906
0.25	0.697674	0.622712
0.25	0.709302	0.632125
0.25	0.72093	0.622881
0.25	0.732558	0.820071
0.25	0.744186	0.729531
0.25	0.755814	0.701434
0.25	0.767442	1.03089
0.25	0.77907	0.865663
0.25	0.790698	1.08333
0.25	0.802326	1.4472
0.25	0.813953	1.53329
0.25	0.825581	2.07471
0.25	0.837209	2.10076
0.25	0.848837	1.94878
0.25	0.860465	2.32671
0.25	0.872093	2.2432
0.25	0.883721	2.01144
0.25	0.895349	2.38115
0.25	0.906977	1.94566
0.25	0.918605	1.99798
0.25	0.930233	2.19402
0.25	0.94186	1.65031
0.25	0.953488	1.94954
0.25	0.965116	1.68073
0.25	0.976744	1.47419
0.25	0.988372	1.28893
0.25	1	4.24896e-322
0.3	0	4.94066e-324
0.3	0.0116279	1.26555
0.3	0.0232558	1.49077
0.3	0.0348837	1.68419
0.3	0.0465116	1.99545
0.3	0.0581395	1.67341
0.3	0.0697674	2.25425
0.3	0.0813953	2.05396
0.3	0.0930233	1.98977
0.3	0.104651	2.45897
0.3	0.116279	2.09809
0.3	0.127907	2.36886
0.3	0.139535	2.39919
0.3	0.151163	2.12929
0.3	0.162791	2.2357
0.3	0.174419	2.38044
0.3	0.186047	1.86771
0.3	0.197674	1.66441
0.3	0.209302	1.27587
0.3	0.22093	0.937717
0.3	0.232558	1.08502
0.3	0.244186	0.760804
0.3	0.255814	0.700988
0.3	0.267442	0.855141
0.3	0.27907	0.616229
0.3	0.290698	0.563493
0.3	0.302326	0.593493
0.3	0.313953	0.452467
0.3	0.325581	0.537426
0.3	0.337209	0.621081
0.3	0.348837	0.249873
0.3	0.360465	0.443472
0.3	0.372093	0.539733
0.3	0.383721	0.206399
0.3	0.395349	0.433985
0.3	0.406977	0.318375
0.3	0.418605	0.239645
0.3	0.430233	0.550732
0.3	0.44186	0.329859
0.3	0.453488	0.297723
0.3	0.465116	0.388019
0.3	0.476744	0.79241
0.3	0.488372	1.10861
0.3	0.5	0.701242
0.3	0.511628	1.10861
0.3	0.523256	0.79241
0.3	0.534884	0.388019
0.3	0.546512	0.297723
0.3	0.55814	0.329859
0.3	0.569767	0.550732
0.3	0.581395	0.239645
0.3	0.593023	0.318375
0.3	0.604651	0.433985
0.3	0.616279	0.206399
0.3	0.627907	0.539733
0.3	0.639535	0.443472
0.3	0.651163	0.249873
0.3	0.662791	0.621081
0.3	0.674419	0.537426
0.3	0.686047	0.452467
0.3	0.697674	0.593493
0.3	0.709302	0.563493
0.3	0.72093	0.616229
0.3	0.732558	0.855141
0.3	0.744186	0.700988
0.3	0.755814	0.760804
0.3	0.767442	1.08502
0.3	0.77907	0.937717
0.3	0.790698	1.27587
0.3	0.802326	1.66441
0.3	0.813953	1.86771
0.3	0.825581	2.38044
0.3	0.837209	2.2357
0.3	0.848837	2.12929
0.3	0.860465	2.39919
0.3	0.872093	2.36886
0.3	0.883721	2.09809
0.3	0.895349	2.45897
0.3	0.906977	1.98977
0.3	0.918605	2.05396
0.3	0.930233	2.25425
0.3	0.94186	1.67341
0.3	0.953488	1.99545
0.3	0.965116	1.68419
0.3	0.976744	1.49077
0.3	0.988372	1.26555
0.3	1	4.24896e-322
0.35	0	4.94066e-324
0.35	0.0116279	1.18483
0.35	0.0232558	1.47679
0.35	0.0348837	1.62433
0.35	0.0465116	1.99881
0.35	0.0581395	1.59437
0.35	0.0697674	2.22452
0.35	0.0813953	2.00019
0.35	0.0930233	1.92982
0.35	0.104651	2.37805
0.35	0.116279	2.01221
0.35	0.127907	2.24763
0.35	0.139535	2.29025
0.35	0.151163	1.96816
0.35	0.162791	2.04266
0.35	0.174419	1.99352
0.35	0.186047	1.47132
0.35	0.197674	1.28767
0.35	0.209302	1.09042
0.35	0.22093	0.786081
0.35	0.232558	0.934543
0.35	0.244186	0.724967
0.35	0.255814	0.584291
0.35	0.267442	0.785511
0.35	0.27907	0.575329
0.35	0.290698	0.481622
0.35	0.302326	0.569523
0.35	0.313953	0.424781
0.35	0.325581	0.458114
0.35	0.337209	0.604404
0.35	0.348837	0.225806
0.35	0.360465	0.386518
0.35	0.372093	0.549157
0.35	0.383721	0.152507
0.35	0.395349	0.392274
0.35	0.406977	0.371028
0.35	0.418605	0.0954118
0.35	0.430233	0.45117
0.35	0.44186	0.441076
0.35	0.453488	-0.26659
0.35	0.465116	0.206319
0.35	0.476744	0.275839
0.35	0.488372	-0.583108
0.35	0.5	-0.659988
0.35	0.511628	-0.583108
0.35	0.523256	0.275839
0.35	0.534884	0.206319
0.35	0.546512	-0.26659
0.35	0.55814	0.441076
0.35	0.569767	0.45117
0.35	0.581395	0.0954118
0.35	0.593023	0.371028
0.35	0.604651	0.392274
0.35	0.616279	0.152507
0.35	0.627907	0.549157
0.35	0.639535	0.386518
0.35	0.651163	0.225806
0.35	0.662791	0.604404
0.35	0.674419	0.458114
0.35	0.686047	0.424781
0.35	0.697674	0.569523
0.35	0.709302	0.481622
0.35	0.72093	0.575329
0.35	0.732558	0.785511
0.35	0.744186	0.584291
0.35	0.755814	0.724967
0.35	0.767442	0.934543
0.35	0.77907	0.786081
0.35	0.790698	1.09042
0.35	0.802326	1.28767
0.35	0.813953	1.47132
0.35	0.825581	1.99352
0.35	0.837209	2.04266
0.35	0.848837	1.96816
0.35	0.860465	2.29025
0.35	0.872093	2.24763
0.35	0.883721	2.01221
0.35	0.895349	2.37805
0.35	0.906977	1.92982
0.35	0.918605	2.00019
0.35	0.930233	2.22452
0.35	0.94186	1.59437
0.35	0.953488	1.99881
0.35	0.965116	1.62433
0.35	0.976744	1.47679
0.35	0.988372	1.18483
0.35	1	4.24896e-322
0.4	0	4.94066e-324
0.4	0.0116279	1.08085
0.4	0.0232558	1.40659
0.4	0.0348837	1.51941
0.4	0.0465116	1.92888
0.4	0.0581395	1.42698
0.4	0.0697674	2.09771
0.4	0.0813953	1.83211
0.4	0.0930233	1.69684
0.4	0.104651	2.14674
0.4	0.116279	1.66368
0.4	0.127907	1.90319
0.4	0.139535	1.70276
0.4	0.151163	1.30359
0.4	0.162791	1.21291
0.4	0.174419	1.09447
0.4	0.186047	0.822405
0.4	0.197674	0.814246
0.4	0.209302	0.737438
0.4	0.22093	0.526109
0.4	0.232558	0.6261
0.4	0.244186	0.631544
0.4	0.255814	0.3287
0.4	0.267442	0.65901
0.4	0.27907	0.432328
0.4	0.290698	0.361937
0.4	0.302326	0.448988
0.4	0.313953	0.395406
0.4	0.325581	0.253483
0.4	0.337209	0.601525
0.4	0.348837	0.140669
0.4	0.360465	0.300234
0.4	0.372093	0.48792
0.4	0.383721	0.158381
0.4	0.395349	0.245913
0.4	0.406977	0.535057
0.4	0.418605	-0.032594
0.4	0.430233	0.334269
0.4	0.44186	0.525787
0.4	0.453488	-0.810453
0.4	0.465116	0.54606
0.4	0.476744	-0.536258
0.4	0.488372	-1.3943
0.4	0.5	-0.360474
0.4	0.511628	-1.3943
0.4	0.523256	-0.536258
0.4	0.534884	0.54606
0.4	0.546512	-0.810453
0.4	0.55814	0.525787
0.4	0.569767	0.334269
0.4	0.581395	-0.032594
0.4	0.593023	0.535057
0.4	0.604651	0.245913
0.4	0.616279	0.158381
0.4	0.627907	0.48792
0.4	0.639535	0.300234
0.4	0.651163	0.140669
0.4	0.662791	0.601525
0.4	0.674419	0.253483
0.4	0.686047	0.395406
0.4	0.697674	0.448988
0.4	0.709302	0.361937
0.4	0.72093	0.432328
0.4	0.732558	0.65901
0.4	0.744186	0.3287
0.4	0.755814	0.631544
0.4	0.767442	0.6261
0.4	0.77907	0.526109
0.4	0.790698	0.737438
0.4	0.802326	0.814246
0.4	0.813953	0.822405
0.4	0.825581	1.09447
0.4	0.837209	1.21291
0.4	0.848837	1.30359
0.4	0.860465	1.70276
0.4	0.872093	1.90319
0.4	0.883721	1.66368
0.4	0.895349	2.14674
0.4	0.906977	1.69684
0.4	0.918605	1.83211
0.4	0.930233	2.09771
0.4	0.94186	1.42698
0.4	0.953488	1.92888
0.4	0.965116	1.51941
0.4	0.976744	1.40659
0.4	0.988372	1.08085
0.4	1	4.24896e-322
0.45	0	4.94066e-324
0.45	0.0116279	0.886162
0.45	0.0232558	1.23168
0.45	0.0348837	1.23771
0.45	0.0465116	1.68404
0.45	0.0581395	0.812597
0.45	0.0697674	1.8277
0.45	0.0813953	1.13863
0.45	0.0930233	1.12738
0.45	0.104651	1.16502
0.45	0.116279	0.649407
0.45	0.127907	0.804315
0.45	0.139535	0.5372
0.45	0.151163	0.471609
0.45	0.162791	0.42374
0.45	0.174419	0.56101
0.45	0.186047	0.339104
0.45	0.197674	0.342984
0.45	0.209302	0.432874
0.45	0.22093	0.163564
0.45	0.232558	0.313992
0.45	0.244186	0.465029
0.45	0.255814	0.0543529
0.45	0.267442	0.395794
0.45	0.27907	0.322094
0.45	0.290698	0.0944316
0.45	0.302326	0.319281
0.45	0.313953	0.359789
0.45	0.325581	0.00307446
0.45	0.337209	0.472096
0.45	0.348837	0.118733
0.45	0.360465	0.0702486
0.45	0.372093	0.450752
0.45	0.383721	0.127986
0.45	0.395349	-0.00560842
0.45	0.406977	0.605101
0.45	0.418605	-0.210562
0.45	0.430233	0.16364
0.45	0.44186	0.387766
0.45	0.453488	-0.786414
0.45	0.465116	0.611695
0.45	0.476744	-0.637367
0.45	0.488372	-1.2621
0.45	0.5	-0.0888229
0.45	0.511628	-1.2621
0.45	0.523256	-0.637367
0.45	0.534884	0.611695
0.45	0.546512	-0.786414
0.45	0.55814	0.387766
0.45	0.569767	0.16364
0.45	0.581395	-0.210562
0.45	0.593023	0.605101
0.45	0.604651	-0.00560842
0.45	0.616279	0.127986
0.45	0.627907	0.450752
0.45	0.639535	0.0702486
0.45	0.651163	0.118733
0.45	0.662791	0.472096
0.45	0.674419	0.00307446
0.45	0.686047	0.359789
0.45	0.697674	0.319281
0.45	0.709302	0.0944316
0.45	0.72093	0.322094
0.45	0.732558	0.395794
0.45	0.744186	0.0543529
0.45	0.755814	0.465029
0.45	0.767442	0.313992
0.45	0.77907	0.163564
0.45	0.790698	0.432874
0.45	0.802326	0.342984
0.45	0.813953	0.339104
0.45	0.825581	0.56101
0.45	0.837209	0.42374
0.45	0.848837	0.471609
0.45	0.860465	0.5372
0.45	0.872093	0.804315
0.45	0.883721	0.649407
0.45	0.895349	1.16502
0.45	0.906977	1.12738
0.45	0.918605	1.13863
0.45	0.930233	1.8277
0.45	0.94186	0.812597
0.45	0.953488	1.68404
0.45	0.965116	1.23771
0.45	0.976744	1.23168
0.45	0.988372	0.886162
0.45	1	4.24896e-322
0.5	0	4.94066e-324
0.5	0.0116279	-0.852462
0.5	0.0232558	-0.343894
0.5	0.0348837	0.162695
0.5	0.0465116	0.286149
0.5	0.0581395	-0.724347
0.5	0.0697674	0.692964
0.5	0.0813953	-0.584322
0.5	0.0930233	0.194826
0.5	0.104651	-0.0348791
0.5	0.116279	-0.0234928
0.5	0.127907	-0.128851
0.5	0.139535	0.134227
0.5	0.151163	-0.106386
0.5	0.162791	-0.0376429
0.5	0.174419	0.0717124
0.5	0.186047	-0.0350664
0.5	0.197674	-0.150031
0.5	0.209302	0.270234
0.5	0.22093	-0.231822
0.5	0.232558	0.00643168
0.5	0.244186	0.193008
0.5	0.255814	-0.267694
0.5	0.267442	0.0961514
0.5	0.27907	0.105687
0.5	0.290698	-0.218886
0.5	0.302326	0.0822245
0.5	0.313953	0.152166
0.5	0.325581	-0.294298
0.5	0.337209	0.266039
0.5	0.348837	-0.114084
0.5	0.360465	-0.151175
0.5	0.372093	0.240926
0.5	0.383721	-0.0818627
0.5	0.395349	-0.245664
0.5	0.406977	0.480529
0.5	0.418605	-0.522368
0.5	0.430233	0.253964
0.5	0.44186	0.105491
0.5	0.453488	-0.484199
0.5	0.465116	0.650919
0.5	0.476744	-0.379105
0.5	0.488372	-0.523581
0.5	0.5	0.580292
0.5	0.511628	-0.523581
0.5	0.523256	-0.379105
0.5	0.534884	0.650919
0.5	0.546512	-0.484199
0.5	0.55814	0.105491
0.5	0.569767	0.253964
0.5	0.581395	-0.522368
0.5	0.593023	0.480529
0.5	0.604651	-0.245664
0.5	0.616279	-0.0818627
0.5	0.627907	0.240926
0.5	0.639535	-0.151175
0.5	0.651163	-0.114084
0.5	0.662791	0.266039
0.5	0.674419	-0.294298
0.5	0.686047	0.152166
0.5	0.697674	0.0822245
0.5	0.709302	-0.218886
0.5	0.72093	0.105687
0.5	0.732558	0.0961514
0.5	0.744186	-0.267694
0.5	0.755814	0.193008
0.5	0.767442	0.00643168
0.5	0.77907	-0.231822
0.5	0.790698	0.270234
0.5	0.802326	-0.150031
0.5	0.813953	-0.0350664
0.5	0.825581	0.0717124
0.5	0.837209	-0.0376429
0.5	0.848837	-0.106386
0.5	0.860465	0.134227
0.5	0.872093	-0.128851
0.5	0.883721	-0.0234928
0.5	0.895349	-0.0348791
0.5	0.906977	0.194826
0.5	0.918605	-0.584322
0.5	0.930233	0.692964
0.5	0.94186	-0.724347
0.5	0.953488	0.286149
0.5	0.965116	0.162695
0.5	0.976744	-0.343894
0.5	0.988372	-0.852462
0.5	1	4.24896e-322
0.55	0	4.94066e-324
0.55	0.0116279	-1.24401
0.55	0.0232558	-1.34335
0.55	0.0348837	-1.61904
0.55	0.0465116	-0.938591
0.55	0.0581395	-1.84163
0.55	0.0697674	-1.30041
0.55	0.0813953	-1.24424
0.55	0.0930233	-1.55047
0.55	0.104651	-0.817037
0.55	0.116279	-0.890058
0.55	0.127907	-0.81381
0.55	0.139535	-0.540989
0.55	0.151163	-0.585456
0.55	0.162791	-0.694134
0.55	0.174419	-0.194962
0.55	0.186047	-0.444499
0.55	0.197674	-0.589184
0.55	0.209302	-0.000854367
0.55	0.22093	-0.613089
0.55	0.232558	-0.335496
0.55	0.244186	-0.0493251
0.55	0.255814	-0.639235
0.55	0.267442	-0.186704
0.55	0.27907	-0.0437925
0.55	0.290698	-0.557055
0.55	0.302326	-0.13707
0.55	0.313953	-0.123803
0.55	0.325581	-0.565073
0.55	0.337209	0.0406209
0.55	0.348837	-0.328026
0.55	0.360465	-0.447427
0.55	0.372093	0.0966981
0.55	0.383721	-0.397376
0.55	0.395349	-0.41586
0.55	0.406977	0.244077
0.55	0.418605	-0.825649
0.55	0.430233	0.294294
0.55	0.44186	-0.206937
0.55	0.453488	-0.343155
0.55	0.465116	0.564133
0.55	0.476744	-0.203318
0.55	0.488372	0.915383
0.55	0.5	1.01156
0.55	0.511628	0.915383
0.55	0.523256	-0.203318
0.55	0.534884	0.564133
0.55	0.546512	-0.343155
0.55	0.55814	-0.206937
0.55	0.569767	0.294294
0.55	0.581395	-0.825649
0.55	0.593023	0.244077
0.55	0.604651	-0.41586
0.55	0.616279	-0.397376
0.55	0.627907	0.0966981
0.55	0.639535	-0.447427
0.55	0.651163	-0.328026
0.55	0.662791	0.0406209
0.55	0.674419	-0.565073
0.55	0.686047	-0.123803
0.55	0.697674	-0.13707
0.55	0.709302	-0.557055
0.55	0.72093	-0.0437925
0.55	0.732558	-0.186704
0.55	0.744186	-0.639235
0.55	0.755814	-0.0493251
0.55	0.767442	-0.335496
0.55	0.77907	-0.613089
0.55	0.790698	-0.000854367
0.55	0.802326	-0.589184
0.55	0.813953	-0.444499
0.55	0.825581	-0.194962
0.55	0.837209	-0.694134
0.55	0.848837	-0.585456
0.55	0.860465	-0.540989
0.55	0.872093	-0.81381
0.55	0.883721	-0.890058
0.55	0.895349	-0.817037
0.55	0.906977	-1.55047
0.55	0.918605	-1.24424
0.55	0.930233	-1.30041
0.55	0.94186	-1.84163
0.55	0.953488	-0.938591
0.55	0.965116	-1.61904
0.55	0.976744	-1.34335
0.55	0.988372	-1.24401
0.55	1	4.24896e-322
0.6	0	4.94066e-324
0.6	0.0116279	-1.29561
0.6	0.0232558	-1.4955
0.6	0.0348837	-1.8204
0.6	0.0465116	-1.30084
0.6	0.0581395	-2.10162
0.6	0.0697674	-1.75776
0.6	0.0813953	-1.70516
0.6	0.0930233	-2.18083
0.6	0.104651	-1.85187
0.6	0.116279	-1.72095
0.6	0.127907	-1.96202
0.6	0.139535	-1.58292
0.6	0.151163	-1.33795
0.6	0.162791	-1.60202
0.6	0.174419	-0.803426
0.6	0.186047	-0.80397
0.6	0.197674	-1.22796
0.6	0.209302	-0.220925
